# LZ78 Pretrained Dictionary
# code	parent_code	char	pattern
887	34	p	\np
890	94	 	al 
893	7	f	of
894	325	 	 the 
895	39	a	sa
896	304	s	ges
898	38	l	hil
901	16	s	ers
903	74	h	oth
905	84	l	dl
907	901	o	erso
908	14	a	na
911	38	c	hic
913	259	d	eld
915	4	s	 s
916	99	s	ess
920	54	 	e a 
922	94	l	all
924	165	”	.”
933	865	u	Illu
934	859	r	str
939	0	·	·
960	933	s	Illus
961	100	a	tra
962	102	o	tio
988	711	\n	.\r\n
989	863	\n	\r\n\r\n\r\n\r\n
992	95	p	mp
995	84	i	di
996	962	n	tion
999	0	5	5
1002	860	i	rati
1003	103	 	ons 
1004	31	 	in 
1006	111	r	our
1008	25	r	ir
1018	581	b	emb
1022	0	_	_
1026	992	r	mpr
1033	0	;	;
1038	1033	 	; 
1054	39	s	ss
1056	549	t	 wit
1060	934	a	stra
1065	51	d	and
1066	112	a	 ma
1081	3	w	ew
1091	989	\r	\r\n\r\n\r\n\r\n\r
1102	843	 	                   
1103	1102	 	                    
1107	76	a	 pa
1113	114	o	 co
1115	47	h	e h
1120	841	u	qu
1121	3	n	en
1123	68	 	 a 
1125	69	 	nd 
1129	10	u	tu
1132	79	 	 of 
1133	197	 	the 
1135	186	 	es, 
1139	901	 	ers 
1140	1065	 	and 
1149	88	h	ch
1150	4	h	 h
1154	39	i	si
1156	214	o	efo
1157	209	a	re a
1159	922	 	all 
1161	0	”	”
1163	1103	 	                     
1173	6	t	rt
1174	372	n	ain
1179	15	a	ba
1180	21	e	ke
1182	1150	a	 ha
1183	192	e	ve
1187	45	a	r a
1191	14	t	nt
1203	77	 	ar 
1206	1161	 	” 
1207	1163	 	                      
1209	568	“	\r\n\r\n  “
1210	352	e	The
1215	147	 	ns 
1218	77	d	ard
1220	68	l	 al
1228	260	r	ear
1230	43	p	s p
1234	801	e	ome
1236	1206	 	”  
1237	1207	 	                       
1241	893	 	of 
1245	201	e	f the
1256	1173	a	rta
1263	1220	l	 all
1269	6	l	rl
1274	1149	i	chi
1275	307	 	ng 
1284	53	g	ong
1285	0	-	-
1287	23	f	ff
1288	16	i	eri
1296	60	o	 to
1301	1237	 	                        
1304	329	 	is 
1305	88	o	co
1313	68	m	 am
1315	1133	c	the c
1321	43	c	s c
1328	183	a	ed a
1331	238	 	as 
1332	25	f	if
1340	7	d	od
1342	1301	 	                         
1343	1342	 	                          
1347	26	p	pp
1358	893	f	off
1361	17	a	ga
1363	31	s	ins
1364	118	\r	,\r
1367	1150	e	 he
1368	1182	d	 had
1370	112	u	 mu
1371	1149	 	ch 
1373	1296	 	 to 
1375	91	u	d u
1381	262	o	 do
1391	1343	 	                           
1394	80	a	 tha
1397	43	f	s f
1404	879	o	 fo
1405	6	c	rc
1406	365	a	es a
1413	84	e	de
1414	1132	t	 of t
1416	111	s	ous
1418	1133	o	the o
1420	116	s	y s
1424	270	i	, i
1430	307	s	ngs
1435	183	h	ed h
1438	1236	 	”   
1439	1391	 	                            
1441	482	“	\n\r\n  “
1443	1305	m	com
1444	26	a	pa
1448	1285	l	-l
1454	217	 	ing 
1457	3	p	ep
1466	91	t	d t
1467	61	g	he g
1471	88	e	ce
1477	915	t	 st
1481	1056	h	 with
1491	3	,	e,
1501	876	 	im 
1518	591	e	ure
1528	47	f	e f
1535	28	v	av
1538	0	x	x
1542	7	l	ol
1551	52	,	y,
1554	17	h	gh
1555	73	h	t h
1556	1491	 	e, 
1557	0	“	“
1561	74	 	ot 
1572	0	!	!
1573	1394	t	 that
1577	1573	 	 that 
1578	56	i	wi
1586	261	 	se 
1587	39	h	sh
1590	28	k	ak
1591	193	o	e to
1593	95	e	me
1594	27	a	 Va
1599	1439	 	                             
1608	38	m	him
1609	1481	 	 with 
1614	1132	s	 of s
1616	6	i	ri
1627	3	i	ei
1637	249	n	ran
1638	304	 	ge 
1643	1555	i	t hi
1648	20	t	oot
1660	3	y	ey
1667	7	g	og
1668	39	,	s,
1675	1367	 	 he 
1682	83	d	ld
1686	1191	a	nta
1687	14	c	nc
1688	1556	b	e, b
1692	95	 	m 
1694	47	p	e p
1706	28	y	ay
1723	17	o	go
1725	1121	 	en 
1733	7	w	ow
1736	12	n	un
1737	91	h	d h
1741	17	 	g 
1751	58	a	rea
1757	1599	 	                              
1787	1121	e	ene
1798	31	t	int
1800	1751	t	reat
1808	28	a	aa
1813	39	k	sk
1815	112	o	 mo
1817	1174	s	ains
1821	43	b	s b
1822	3	e	ee
1826	861	 	ion 
1828	247	 	ll 
1830	28	b	ab
1832	1757	 	                               
1837	152	e	 we
1839	12	l	ul
1849	0	8	8
1859	57	s	hes
1874	270	w	, w
1876	1859	,	hes,
1877	324	 	 and 
1885	43	t	s t
1889	1121	t	ent
1903	1813	i	ski
1912	28	u	au
1929	250	 	to 
1934	108	e	eve
1937	1347	e	ppe
1939	1687	e	nce
1952	47	b	e b
1959	0	3	3
1971	960	t	Illust
1972	1002	o	ratio
1975	1971	r	Illustr
1980	1413	n	den
1982	1340	 	od 
1993	84	a	da
1994	1551	 	y, 
1995	46	a	tha
2012	1822	p	eep
2039	0	[	[
2052	1275	t	ng t
2054	152	a	 wa
2056	1736	d	und
2060	26	e	pe
2062	1414	h	 of th
2073	16	,	er,
2075	1542	d	old
2079	29	o	n o
2092	34	t	\nt
2094	234	c	utc
2096	329	t	ist
2098	2062	e	 of the
2115	26	r	pr
2118	47	s	e s
2124	1616	c	ric
2135	25	e	ie
2153	83	y	ly
2155	88	a	ca
2158	1150	i	 hi
2175	34	s	\ns
2186	4	l	 l
2199	250	r	tor
2215	2094	h	utch
2271	1132	a	 of a
2306	1874	h	, wh
2309	12	b	ub
2312	1234	 	ome 
2313	52	e	ye
2316	31	c	inc
2319	16	e	ere
2321	1952	e	e be
2337	1304	w	is w
2339	270	a	, a
2343	894	t	 the t
2344	6	u	ru
2381	320	s	ues
2407	1733	 	ow 
2409	117	t	itt
2410	183	i	ed i
2413	38	s	his
2420	43	a	s a
2430	1616	t	rit
2444	380	 	ter 
2452	1038	a	; a
2456	191	t	hat
2467	317	h	uch
2478	2413	 	his 
2506	25	d	id
2542	1616	e	rie
2638	43	w	s w
2640	47	g	e g
2641	20	d	ood
2647	82	t	ort
2657	66	i	tai
2658	14	\r	n\r
2661	12	i	ui
2666	1182	v	 hav
2669	879	a	 fa
2719	0	Q	Q
2727	232	[	\r\n\r\n[
2728	1975	a	Illustra
2730	2727	I	\r\n\r\n[I
2746	68	s	 as
2762	2730	l	\r\n\r\n[Il
2765	861	:	ion:
2852	1616	n	rin
2875	1183	r	ver
2884	39	o	so
2895	203	t	ount
2899	174	 	are 
2908	260	t	eat
2914	23	a	fa
2923	61	w	he w
2927	2073	 	er, 
2950	16	y	ery
2957	18	v	 ev
2959	1149	a	cha
2970	1241	t	of t
2980	180	h	n th
2981	47	m	e m
2988	365	o	es o
2995	57	y	hey
3005	1668	 	s, 
3013	34	b	\nb
3079	4	v	 v
3091	59	 	 in 
3093	34	l	\nl
3097	2098	 	 of the 
3106	25	g	ig
3107	342	 	ht 
3110	1180	 	ke 
3130	364	e	age
3141	95	o	mo
3149	247	a	lla
3163	58	e	ree
3165	248	 	ust 
3200	51	t	ant
3211	49	f	e of
3239	73	o	t o
3240	1245	 	f the 
3248	0	(	(
3256	0	)	)
3303	91	w	d w
3335	105	i	whi
3361	84	,	d,
3395	25	p	ip
3399	3	.	e.
3401	81	a	e wa
3438	57	\r	he\r
3441	3211	 	e of 
3451	1150	o	 ho
3459	95	a	ma
3475	3401	s	e was
3495	34	a	\na
3507	3361	 	d, 
3588	1191	 	nt 
3591	1830	l	abl
3623	60	e	 te
3624	255	h	ach
3652	47	c	e c
3674	84	.	d.
3716	2153	 	ly 
3726	161	v	nev
3735	34	o	\no
3763	189	l	ill
3849	29	h	n h
3894	2762	l	\r\n\r\n[Ill
3899	1304	c	is c
3901	111	l	oul
3912	924	]	.”]
3913	3894	u	\r\n\r\n[Illu
3915	2765	 	ion: 
3925	1682	 	ld 
3947	106	h	ath
3966	2746	 	 as 
3969	2186	a	 la
3976	29	i	n i
4046	3901	d	ould
4097	1839	d	uld
4099	6	r	rr
4105	26	i	pi
4109	235	u	hou
4112	82	 	or 
4128	2339	n	, an
4138	73	a	t a
4150	4	H	 H
4152	4097	 	uld 
4158	1054	i	ssi
4159	859	 	st 
4166	2980	e	n the
4178	29	a	n a
4184	104	f	\r\nf
4224	10	t	tt
4228	7	b	ob
4232	916	 	ess 
4235	1275	h	ng h
4238	152	o	 wo
4247	6	d	rd
4297	128	 	 it 
4363	503	 	et 
4371	84	s	ds
4392	1174	 	ain 
4404	43	h	s h
4405	1115	a	e ha
4518	25	k	ik
4555	4404	e	s he
4621	7	i	oi
4623	262	i	 di
4638	260	d	ead
4702	104	c	\r\nc
4709	3849	i	n hi
4714	2158	s	 his
4718	4714	 	 his 
4723	3495	n	\nan
4742	104	h	\r\nh
4745	3475	 	e was 
4872	2	,	h,
4873	3091	t	 in t
4902	2092	h	\nth
4911	2506	e	ide
4959	31	k	ink
4961	3	g	eg
4963	1466	h	d th
4980	1609	a	 with a
4982	192	i	vi
4994	4621	n	oin
5032	4963	e	d the
5062	0	?	?
5261	1154	o	sio
5278	88	u	cu
5298	73	i	t i
5343	1535	e	ave
5383	259	l	ell
5404	2995	 	hey 
5405	56	o	wo
5425	894	s	 the s
5426	1149	o	cho
5456	34	d	\nd
5534	2908	 	eat 
5544	7	v	ov
5637	6	s	rs
5639	1737	i	d hi
5686	10	,	t,
5736	362	 	rom 
5747	28	p	ap
5759	86	o	 no
5765	886	\n	 of\r\n
5828	2054	s	 was
5928	91	a	d a
5965	83	f	lf
6148	3303	i	d wi
6163	270	h	, h
6190	138	w	row
6194	3735	f	\nof
6223	189	e	ile
6252	461	\n	t\r\n
6418	47	d	e d
6427	782	t	h t
6440	80	o	 tho
6453	257	e	ame
6454	1594	n	 Van
6465	1121	d	end
6468	4247	 	rd 
6480	398	i	Ri
6481	26	 	p 
6487	6454	 	 Van 
6496	638	u	 bu
6658	1627	g	eig
6801	0	z	z
6812	25	q	iq
6986	4518	e	ike
6990	2	u	hu
7046	2852	g	ring
7207	5828	 	 was 
7237	10	y	ty
7265	1123	l	 a l
7369	255	e	ace
7377	104	t	\r\nt
7464	1191	e	nte
7472	15	l	bl
7540	3438	\n	he\r\n
7558	73	t	t t
7689	1161	]	”]
7726	7689	\r	”]\r
7789	322	g	lag
7837	2158	m	 him
7938	87	t	o t
7957	541	H	. H
7974	859	e	ste
8009	98	e	 re
8096	4902	e	\nthe
8111	3106	h	igh
8124	1275	a	ng a
8194	1285	t	-t
8196	2895	a	ounta
8200	8194	h	-th
8208	177	k	ock
8217	106	 	at 
8265	6496	t	 but
8295	34	i	\ni
8415	3915	“	ion: “
8524	34	h	\nh
8534	1125	h	nd h
8601	915	h	 sh
8624	1733	n	own
9072	2456	 	hat 
9079	4405	d	e had
9095	203	d	ound
9096	541	T	. T
9119	9096	h	. Th
9176	270	t	, t
9235	638	e	 be
9267	2875	y	very
9334	31	d	ind
9481	20	r	oor
9508	153	 	ith 
9742	73	w	t w
9776	234	 	ut 
9782	322	r	lar
9806	157	e	oke
9810	84	\r	d\r
9834	0	J	J
9993	91	i	d i
10140	200	f	s of
10265	312	 	red 
10505	197	r	ther
10539	33	\n	e\r\n
10557	1413	r	der
10783	1161	\r	”\r
10799	75	e	here
10807	10783	\n	”\r\n
10809	10799	 	here 
10846	53	e	one
10883	10807	\r	”\r\n\r
10891	10883	\n	”\r\n\r\n
11009	34	f	\nf
11016	259	f	elf
11293	14	,	n,
11480	52	o	yo
11584	4959	l	inkl
11588	8265	 	 but 
11657	191	d	had
11778	3395	 	ip 
12019	123	s	was
12323	6	n	rn
12612	85	 	 at 
12694	34	c	\nc
12914	911	h	hich
13100	1183	 	ve 
13297	0	ä	ä
13341	6	y	ry
13674	56	e	we
13876	4166	 	n the 
14625	138	j	roj
14628	234	e	ute
14631	0	™	™
14640	730	 	ect 
14677	4	y	 y
14694	10140	 	s of 
14716	142	b	tenb
14913	140	 	ct 
14915	14625	e	roje
14917	14628	n	uten
14933	231	c	lec
14965	14915	c	rojec
14967	14917	b	utenb
14970	14677	o	 yo
14986	14967	e	utenbe
15024	14965	t	roject
15026	14716	e	tenbe
15032	5405	r	wor
15111	14694	t	s of t
15116	14970	u	 you
15134	7	j	oj
15136	14986	r	utenber
15142	15032	k	work
15168	15024	 	roject 
15170	15026	r	tenber
15230	15136	g	utenberg
15256	63	c	nic
15288	15168	G	roject G
15409	5	r	Pr
15416	82	k	ork
15440	63	t	nit
15443	66	t	tat
15458	8111	t	ight
15462	15440	e	nite
15509	6	k	rk
15524	15288	u	roject Gu
15525	15170	g	tenberg
15544	15524	t	roject Gut
15546	16	g	erg
15631	397	r	 Pr
15633	73	G	t G
15766	8	e	je
15768	15525	™	tenberg™
15884	15544	e	roject Gute
15922	2096	r	istr
16130	158	 	 or 
16149	1578	t	wit
16186	165	E	.E
16191	16186	.	.E.
16207	15884	n	roject Guten
16221	4	1	 1
16233	16207	b	roject Gutenb
16270	396	.	E.
16303	16233	e	roject Gutenbe
16391	15922	i	istri
16395	16391	b	istrib
16465	16395	u	istribu
16531	10505	 	ther 
16733	16303	r	roject Gutenber
16765	631	 	\n     
16802	16765	 	\n      
16817	17	r	gr
16834	16802	 	\n       
16855	16834	 	\n        
17156	4238	r	 wor
17178	15230	™	utenberg™
17181	53	i	oni
17256	165	F	.F
17324	14933	t	lect
17601	0	X	X
17681	242	T	IT
17754	265	i	ecei
18191	9095	a	ounda
18238	55	 	ny 
18242	5637	 	rs 
18259	16733	g	roject Gutenberg
18321	18259	™	roject Gutenberg™
18335	861	s	ions
18505	867	o	atio
18518	415	i	Li
18524	18191	t	oundat
18547	18505	n	ation
18558	18518	t	Lit
18565	18524	i	oundati
18586	18565	o	oundatio
18714	18586	n	oundation
18795	18547	 	ation 
18827	53	a	ona
18866	18827	t	onat
18905	7472	e	ble
18936	0	$	$
18989	84	o	do
18990	908	t	nat
18995	859	a	sta
19002	801	p	omp
19006	2661	r	uir
19047	97	t	not
19051	18989	n	don
19055	996	s	tions
19070	19002	l	ompl
19105	18866	e	onate
19203	1889	 	ent 
19205	18866	i	onati
19218	165	S	.S
19226	45	s	r s
19231	232	P	\r\n\r\nP
19234	57	c	hec
19244	19205	o	onatio
19245	2658	\n	n\r\n
19256	1471	p	cep
19257	64	 	ted 
19271	14	l	nl
19309	18321	 	roject Gutenberg™ 
19312	17181	c	onic
19332	17178	 	utenberg™ 
19359	76	r	 pr
19368	19	o	Bo
19399	34	e	\ne
19457	117	i	iti
19458	53	.	on.
19459	232	M	\r\n\r\nM
19460	96	p	ost p
19461	3	o	eo
19462	26	l	pl
19463	2118	t	e st
19464	77	t	art
19465	12612	o	 at o
19466	591	 	ur 
19467	13674	b	web
19468	1154	t	sit
19469	81	h	e wh
19470	101	h	ich
19471	1182	s	 has
19472	894	m	 the m
19473	4392	P	ain P
19474	573	 	G 
19475	261	a	sea
19476	1405	h	rch
19477	4184	a	\r\nfa
19478	88	i	ci
19479	160	t	lit
19480	52	:	y:
19481	152	w	 ww
19482	56	.	w.
19483	166	t	gut
19484	1121	b	enb
19485	15546	.	erg.
19486	82	g	org
19487	988	\r	.\r\n\r
19488	34	T	\nT
19489	2478	w	his w
19490	3	b	eb
19491	19468	e	site
19492	59	c	 inc
19493	858	d	lud
19494	365	i	es i
19495	14	f	nf
19496	82	m	orm
19497	18795	a	ation a
19498	15	o	bo
19499	9776	P	ut P
19500	18321	,	roject Gutenberg™,
19501	104	i	\r\ni
19502	1687	l	ncl
19503	12	d	ud
19504	1454	h	ing h
19505	2407	t	ow t
19506	87	m	o m
19507	1590	e	ake
19508	1381	n	 don
19509	18547	s	ations
19510	1373	t	 to t
19511	61	P	he P
19512	18259	 	roject Gutenberg 
19513	18558	e	Lite
19514	249	r	rar
19515	52	\r	y\r
19516	34	A	\nA
19517	19476	i	rchi
19518	13100	F	ve F
19519	18714	,	oundation,
19520	3451	w	 how
19521	1373	h	 to h
19522	259	p	elp
19523	19359	o	 pro
19524	84	u	du
19525	1471	 	ce 
19526	1006	 	our 
19527	161	w	new
19528	18	B	 eB
19529	41	s	ooks
19530	4128	d	, and
19531	19520	 	 how 
19532	250	\r	to\r
19533	2175	u	\nsu
19534	15	s	bs
19535	88	r	cr
19536	25	b	ib
19537	1591	 	e to 
19538	19526	e	our e
19539	3459	i	mai
19540	190	n	l n
19541	1081	s	ews
19542	231	t	let
19543	2444	t	ter t
19544	87	h	o h
19545	1228	 	ear 
19546	1830	o	abo
19547	9776	n	ut n
19548	1081	 	ew 
19549	3	B	eB
19550	19529	.	ooks.
